ID,Gloss,Dempwolff_Etymology,Contribution_ID,Comment
29592,"discussion: speak, discussion",,Loan,"Borrowing, ultimately from __language__Sanskrit__. The wide distribution of this loanword, its semantic variability and the degree to which it has become integrated into the morphology of the languages which have borrowed it give some idea of how difficult it can be to identify native language material (e.g. from __language__Malay__) which diffused prior to the period of western contact."
29759,disease: skin disease,,Loan,__language__Malay__ _bodok_ is assumed to be a loan from __language__Javanese__. The similarity of the __language__Philippine__ forms to those in western Indonesia is attributed to chance.
29713,dish: plate dish,,Loan,"Borrowing from __language__Malay__, ultimately from Persian via Tamil.  This loanword corresponds roughly to the area of Malay cultural influence immediately prior to the arrival of European colonizers."
29714,"dish: plate, dish",,Loan,Borrowing from __language__Malay__.
29833,disperse,,Loan,Borrowing from __language__Malay__ or __language__Javanese__
30253,"divine, find by divination, tell fortunes",,Loan,Borrowing from __language__Malay__.
30336,dizzy,*peniŋ ‘dizzy’,Loan,Borrowing from __language__Malay__. Based on the __language__Malagasy__ and __language__Malay__ forms [Dempwolff (1938)](Source#cldf:dempwolff193438) posited Uraustronesisch &ast;_peniŋ_ ‘dizzy’.
29594,do one's utmost,,Loan,"__language__Karo Batak__ _er-pala-pala_ is assumed to be a natively affixed borrowing of __language__Malay__ _pala-pala_. The __language__Makassarese__ form may also be borrowed from __language__Malay__, or a chance resemblance."
30652,"dock, pier, wharf",,Loan,Borrowing from Malay.  Dempwolff (1938) reconstructed ‘Uraustronesisch’ &ast;cukup ‘be sufficient’.
29595,doll,,Loan,Borrowing from __language__Portuguese__.
30398,dolphin,,Loan,"Borrowing from __language__Malay__, where it shows a clear semantic relationship with _lomba_ ‘racing; competing’, since dolphins commonly race alongside boats."
30395,"done: past, done, gone",*lalu ‘to pass by’,Loan,Probably a __language__Malay__ loan distribution.  [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_lalu_ ‘to pass by’ (_Vorbeigehen_).
30354,door,*pintu ‘door’,Loan,"Attempts to find related forms in Formosan languages, as with __language__Thao__ _pitaw_ ‘door’ ([Benedict 1975:273](Source#cldf:benedict1975)) are methodologically flawed.  Based on data from __language__Tagalog__, __language__Malay__ and __language__Toba Batak__ [Dempwolff (1938)](Source#cldf:dempwolff193438) proposed Uraustronesisch &ast;_pintu_ ‘door’, a reconstruction that cannot be taken seriously even on much lower phylogenetic levels, as the irregular final glottal stop in all Philippine languages points clearly to borrowing from __language__Brunei Malay__."
29596,doubt,,Loan,Borrowing from __language__Malay__.
30597,doubt,,Loan,From Spanish _duda_ ‘doubt’.
30138,"dove (domesticated): pigeon, dove (domesticated)",,Loan,"Borrowing from __language__Malay__, ultimately from Sanskrit, presumably through the medium of __language__Malay__."
30233,"drag, pull","*tunda ‘to drag, pull’",Loan,"Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_tunda_ ‘to drag, pull’ (_schleppen_)."
30642,drag on the ground (as the bottom of a dress),,Loan,Probably a __language__Tagalog__ loan in __language__Eastern Agta__.
30719,dragging of hem of dress on ground,,Loan,A __language__Tagalog__ loan distribution.
30169,"drawn, tied, even in score",,Loan,"Borrowing of Spanish _tablas_ ‘stalemate, draw’, with irregular loss of _-s_.  David Zorc has noted in a personal communication that although _-s_ is commonly added to Spanish words borrowed in Philippine languages (e.g. __language__Pangasinan__ _apáyas_, __language__Bikol__ _tapáyas_, __language__Manobo (Western Bukidnon)__ _kepayas_ < Spanish _papaya_), it is also sometimes dropped, as in the present case.  It is likely that borrowing of this word from Spanish took place directly only in __language__Tagalog__, and that it then spread to other Philippine languages from this secondary source."
29597,"dregs, refuse",,Loan,Borrowing from __language__Malay__.
30453,"dregs: residue, dregs",,Loan,Borrowing from __language__Malay__ into __language__Tagalog__.
29598,dress,,Loan,"Borrowing. Although the dress style in question apparently was a Spanish introduction, the name is native and may have once had other referents (cf. &ast;_balintawafk_ 'plant sp.)."
30332,"dress up in finery: use, wear, dress up in finery","*pakay ‘to use; to dress up, put on clothing’",Loan,"This is a clear __language__Malay__ loanword in both of its common senses: ‘to use’ and ‘to wear/clothiing, adornment’.  [Dempwolff](Source#cldf:dempwolff193438) compared the __language__Ngaju Dayak__, __language__Malay__, __language__Toba Batak__ and __language__Javanese__ words given here with __language__Tagalog__ _pákay_ ‘mission; purpose; intention; aim’, and posited Urindonesisch &ast;pakay ‘to use; to dress up, put on clothing’.  However, the __language__Tagalog__ word does not appear to be related to the others, and the remaining forms do not justify a reconstruction. (_see_ clothing)"
30284,dried fish,,Loan,This appears to be a __language__Tagalog__ loan distribution.
30167,drink: refreshments taken with drink,,Loan,
29812,drinking: water not intended for drinking,,Loan,"Except for __language__Komodo__, these form a restricted cognate set; __language__Komodo__ is a loan from __language__Javanese__ or __language__Balinese__."
29599,drum,,Loan,Borrowing from __language__Malay__.
30164,drum,,Loan,Borrowing of Spanish _tambor_ ‘drum’.
30049,dry measure for grain etc.,,Loan,
29600,duck,*bibi,Loan,"Borrowing from __language__Malay__. The history of domesticated ducks in island Southeast Asia is still poorly understood. Although a term for 'wild duck' (&ast;_ŋaRaq_) was present in __language__PMP__, there is no non-suspect linguistic evidence for early domestication of ducks by __language__AN__-speaking peoples. The presence of a mid-front vowel in many of the terms cited here points to borrowing from __language__Malay__. At the same time the occurrence of reflexes in __language__Malagasy__ and __language__Old Javanese__  indicates that diffusion of the term (and the associated practice of domesticating ducks) must have begun by the 7th century A.D. All of this is consistent with a hypothesis that the practice of domesticating ducks was introduced to island Southeast Asia during the Indianization of Sumatra and the Malay Peninsula. 


This is one of the few cases in which a __language__Malay__ loanword appears to have reached Taiwan, but given the practical value of the animal and the likelihood that diffusion to Taiwan took place directly from the Philippines a hypothesis of borrowing is not at all unlikely. Although a __language__Sanskrit__ term for 'goose' was borrowed by __language__Malay__, _bébék_ appears to be an onomatopoetic formation from native lexical material. __language__Gedaged__ _bibi_ 'turkey', __language__Tongan__ _pīpī_ 'turkey' and similar terms in other __language__OC__ languages seem clearly to be the product of an independent development."
30301,dull (physically and mentally),,Loan,Probably a Bisayan loan in __language__Agutaynen__.
30176,dye,,Loan,Apparently a phonologically modified borrowing of Spanish _tinta_ ‘dye’.
30582,"earnings, wages",,Loan,"Apparently from Spanish _quitación_ ‘salary, income’."
29601,earring,*antiŋ,Loan,Borrowing from __language__Malay__.
30575,earrings,,Loan,"This word cannot be directly inherited in __language__Paiwan__ and Philippine languages, and suggests borrowing, either from an external source or from one __language__Austronesian__ language into another.  Both [Panganiban (1966)](Source#cldf:panganiban1966) and [English (1986)](Source#cldf:english1986) state that __language__Tagalog__ _híkaw_ is a Chinese loan, but neither source provides any further information."
29602,earthen jar,,Loan,Borrowing from a __language__Cordilleran__ language into __language__Itbayaten__.
30030,ebb (of water),*surud ‘ebb’,Loan,"[Dempwolff](Source#cldf:dempwolff193438) proposed &ast;_surud_ ‘ebb’, but his comparison could easily be a loan distribution from __language__Javanese__ into __language__Malay__, and thence from __language__Malay__ into other languages of western Indonesia.  If this term were native in the Batak languages, for example we would expect __language__Karo Batak__ &ast;&ast;_surun_&ast;&ast;.  His inclusion of __language__Malagasy__ _a-tsururúka_ ‘to be made to fall down, as hair down the back, or water made to run down a hill, etc.’ appears misguided."
30177,"edge, rim","*tepi ‘edge, border’",Loan,"Also __language__Maranao__ _tepik_ ‘shore, riverbank’.  Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed __language__PAn__ &ast;_tepi_ ‘edge, border’."
30207,edge,"*te(m)biŋ ‘edge, shore’",Loan,"Apart from __language__Iban__ these forms are most likely borrowed from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_te(m)biŋ_ ‘edge, shore’ (_Rand, Ufer_)."
29985,edible: tree with edible fruit Sandoricum indicum or Sandoricum koetjape,*se(n)tul ‘name of a tree’,Loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed &ast;_se(n)tul_ ‘name of a tree’, but all Philippine forms appear to be loans from __language__Malay__, and this may be true of some forms in western Indonesia as well."
29603,eel,,Loan,"Borrowing from __language__Malay__. It is tempting to consider __language__Toba Batak__ _boluk_ a directly inherited form and to reconstruct &ast;_beluj_. However, under this interpretation the __language__Karo Batak__, __language__Sundanese__ and __language__Old Javanese__ forms would all be irregular, presumably as a result of borrowing from __language__Malay__. Pending further evidence I therefore find it simpler to include __language__Toba Batak__ _boluk_ as an irregularly altered loan."
30519,eel,*maluŋ ‘eel’,Loan,Borrowing from __language__Malay__. [Dempwolff (1934-1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;maluŋ ‘eel’.
30196,eggplant,*teruŋ ‘be cylindrical’,Loan,"[Dempwolff (1938)](Source#cldf:dempwolff193438) recontructed &ast;_teruŋ_ ‘be cylindrical’ (_Walzenformigsein_), but this form clearly referred specifically to the eggplant, although native terms appear to be confinded to western Indonesia, with Philippine terms like __language__Tagalog__ _talóŋ_ almost certain loanwords from __language__Malay__."
29696,"either: or, either",,Loan,"Borrowing, ultimately from _Sanskrit_."
29884,ell,,Loan,From _Sanskrit_ _hasta_ ‘an ell’.
30444,enema,,Loan,Borrowing of Spanish _lavativa_ ‘enema’.
30520,enemy,*musuq ‘enemy’,Loan,Borrowing from __language__Malay__. [Dempwolff (1934-1938)](Source#cldf:dempwolff193438) proposed ‘Uraustronesisch’ &ast;_musuq_ ‘enemy’.
30741,"engagement: fiancé, engagement",,Loan,"__language__Palawano__ _tunaŋ_ appears to be a borrowing from __language__Malay__, which indicates a fairly intense borrowing relationship."
30663,"enough, sufficient",*cukup ‘be sufficient’,Loan,Borrowing from __language__Malay__. [Dempwolff (1938)](Source#cldf:dempwolff193438) reconstructed ‘Uraustronesisch’ &ast;_cukup_ ‘be sufficient’.
30660,"envy: jealousy, envy",,Loan,Borrowing from __language__Malay__.
29803,"equal: various, suitable, equal",,Loan,"Despite the semantic differences that distinguish most __language__Philippine__ forms from those in Indonesia, all of these items appear to be products of borrowing, ultimately from __language__Tamil__."
